Каталог|Саженцы земляники садовой;Земляника Максим 5 шт.;Земляника Максим 5 шт.;148;https://klubsadprof.ru/upload/iblock/c96/s9b5gw9o9cfbt1xasdjzu08i30r1xujp/zemlyanika_maksim_.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Этот сорт земляники стал результатом трудов селекционеров из Голландии. Ученые мечтали получить клубнику со средним сроком созревания и крупным размером плодов, что вполне удалось. Кусты мощные, поэтому высаживать их слишком близко друг к другу не рекомендуется. Плодоношение отмечается во второй половине июля (в условиях теплицы на несколько недель раньше). Ягоды крупные, их вес достигает 60-100 г, окрашены в ярко-красный оттенок. Вкус сладкий, с легкими ананасовыми нотками.					</div>
<div class=""product-description-title"">Уход и посадка </div>
<div class=""product-description-text"">
							Посадочные ямки подготовьте такого размера, чтобы саженцы могли комфортно в них разместиться. Влейте в ямку воду, вертикально опустите в нее саженец, расправив ему корни. Засыпьте грунтом, обильно полейте теплой водой и обязательно обеспечьте слой мульчи из соломы или опилок.						</div>
<div class=""product-description-title"">Преимущества сорта</div>
<div class=""product-description-text"">
<ul><li> отличные вкусовые качества ягод 
</li><li> высокая урожайность 
</li><li> непритязательность в уходе 
</li><li> хорошая морозоустойчивость</li></ul> </div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Саженцы земляники садовой;Земляника Медовая, 5 шт.;Земляника Медовая, 5 шт.;148;https://klubsadprof.ru/upload/iblock/1a6/d8qy4eok4es9piq3vhnmjks6pptbbn8y.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Внешний вид</div>
<div class=""product-description-text"">Сорт быстро формируется, считается малорожковым. На одном кусте образуется около 3 рожков. Усов мало и для размножения лучше использовать деление куста. Медовую можно выращивать сплошной поляной. Растения не загущаются так как рожков слишком мало.</div>
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Это фруктовое чудо – Земляника Медовая – поможет вам завтракать вкусно и всегда наслаждаться свежими плодами. Земляника Медовая - это высокое качество, а также прекрасные результаты в вашем саду. Растение подходит для любого места посева – будь то аккуратный сад или слегка заросшая земля.					</div>
<div class=""product-description-title"">Преимущества сорта</div>
<div class=""product-description-text"">
<ul><li> раннее созревание ягод 
</li><li> высокая урожайность 
</li><li> устойчивость к болезням 
</li><li> отменные вкусовые качества</li></ul> </div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Саженцы земляники садовой;Земляника ремонтантная Вима Рина, 5 шт.;Земляника ремонтантная Вима Рина, 5 шт.;189;https://klubsadprof.ru/upload/iblock/695/pddj0nlf01ua5pf52h3giyv2oafwkte6.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Внешний вид</div>
<div class=""product-description-text"">Сорт “Вима Рина” - это крепкое растение, полураскидистое, сильно облиственное. Не может похвастаться обильным усообразованием, усы средние, зеленого цвета. Листья у сорта среднего размера, сильно-ребристые, слегка морщинистые, выпуклые, светло-зеленого цвета с глянцевым блеском. Лист круглой формы. Черешок листа средней длины, средне опушенный, волоски не прилизанные. Цветки у клубники среднего размера, белого цвета. Соцветие раскидистое.</div>
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Куст Вима Рина достаточно крепкое и раскидистое. Усов образовывется не много. Форма ягод конусообразная, немного вытянутая. Кожица глянцевая и блестящая, окрашена в ярко-красный оттенок. Мякоть нежная, при разжевывании нет характерного вкуса. Ягоды ароматные и сладкие.					</div>
<div class=""product-description-title"">Преимущества сорта</div>
<div class=""product-description-text"">
<ul><li> устойчивость к морозам и засухам 
</li><li> переносимость заболеваний 
</li><li> отличные вкусовые качества ягод 
</li><li> хорошая лежкость</li></ul> </div>
<section class=""slider-info"">
</section>
</div>";
