Каталог|Комплекты товаров;Комплект земляники 3 вида;Комплект земляники 3 вида;400;https://klubsadprof.ru/upload/iblock/f58/exrke2jkxnfc2f8vpq7qs1jzbg56q6nm.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Комплект ремонтантных сортов садовой земляники разного срока созревания. Кусты крупные, с мощными побегами, усообразование на среднем уровне. Земляника крупноплодная, однако во вторую волну урожай мельчает. Ягоды сочные и сладкие, гладкие на ощупь, глянцевые. Сорта нельзя считать неприхотливыми: они требовательны к поливу, наличию подкорма, режиму освещения. Тем не менее, этот комплект – отличная возможность попробовать вырастить популярные сорта земляники в домашних условиях.<br/>
<br/>
В составе набора:<br/>
1. Земляника Вима Тарда – это мощное рослое растение, с небольшим количеством усов и обильной лиственностью. Плоды земляники крупные (до 50 г), неоднородные, имеют форму тупого конуса. Кожица темно-красного оттенка, глянцевая, с неглубоким погружением мелких желтых семянок. Мякоть твердоплодной ягоды сочная, ароматная, бордово-красная. Земляника сладкая, с легким едва заметным кисловатым привкусом.<br/>
2. Земляника Галия Чив. Высота взрослого растения – 30 сантиметров, кусты мощные, слабораскидистые. Цветоносы расположены ниже уровня листьев. Поздний срок созревания. Ягоды средние (в среднем по 40-50 граммов), коническо-округлой формы, блестящие, кирпично-красные с желтыми крапинками-семенами. Мякоть плотная, сочная, ароматная. Вкус очень сладкий, десертный. С куста можно собрать до 800 грамм ягод. Ягоды отлично переносят транспортировку.<br/>
3. Земляника Ирма – ремонтантный сорт, плодоносящей весь сезон. Куст формирует средних размеров, с мощной корневой системой, прямостоящими побегами и немногочисленными «усами». Листья темно-зеленого цвета, по форме напоминают лодочку. Край листовой пластины крупнозазубренный, прожилки ярко выражены. Цветы белые, с шестью лепестками, распускаются на высоких цветоносах. Плоды крупные (30-35 г), ярко-красные, мясистые, напоминают каплю с острым мысиком. По вкусу ягода сладкая и ароматная, причем к середине сезона вкусовые качества усиливаются.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Комплекты товаров;Комплект земляники 8 видов;Комплект земляники 8 видов;1 066;https://klubsadprof.ru/upload/iblock/6b4/00eq7k0l8lbtf0u22vzmghyqk9u66l47.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						В состав комплекта входят следующие сорта:<br/>
<br/>
 1. Земляника Кристина. Ягоды насыщенного красного оттенка вырастают в форме конуса и в среднем весят до 80 грамм каждая. Под плотной ровной кожицей скрывается сочная сладкая мякоть с небольшой приятной кислинкой. Ягода туго отделяется от плодоножки, но при этом не повреждается.<br/>
<br/>
 2. Земляника Мальга. Ягоды крупные и очень крупные. В течение сезона плоды сохраняют размер и форму — аккуратную, коническую, симметричную. Кожица красная, с оранжевым отливом, блестящая, при созревании не темнеет. Пустот внутри не бывает. Средний вес клубники 30-45 г. Сорт высокоурожайный, плодоносит непрерывно с мая до заморозков. С одного растения при обычной агротехнике снимают более 1,0 кг. ягод.<br/>
<br/>
 3. Земляника Олимпия. Плоды достаточно крупные, их масса достигает 40 г. Мякоть плотная, сочная, очень сладкая и ароматная. Именно за эти качества сорт получил столь широкое признание среди садоводов.<br/>
<br/>
 4. Земляника Зенга Зенгана - скороплодный, среднеспелый сорт. Куст сильнорослый, компактный, формирует небольшое количество розеток. Ягоды среднего размера, набирают массу до 40 г, очень сладкие, ароматные. Сохраняют форму и насыщенный цвет после тепловой обработки. Растение отличается высокой устойчивостью к фитофторозному увяданию, хорошо переносит поздневесенние заморозки. Зимо- и жаростойкость средние.<br/>
<br/>
 5. Земляника Сибилла – быстрорастущее растение с отличной приживаемостью в открытом грунте. Формирование усов слабое, но для размножения вполне достаточно. Земляника Сибилла крупноплодная, масса одной ягоды – 40-45 г. По форме и цвету Сибилла не выделяется среди своих соплеменниц: ярко-красная, продолговатая ягода с мелкими, едва заметными семенами. Мякоть светлая, сочная, с небольшой полостью внутри. Вкус очень сладкий, аромат – слабовыраженный.<br/>
<br/>
 6. Земляника Роксана. Ягоды данного сорта крупные, от 30 до 50 г весом, выглядят очень эффектно. Форма стандартная, в виде конуса, цвет кожицы ярко-красный, но по мере полного созревания становится почти бордовым. Мякоть сочная, сладкая, с насыщенным ароматом.<br/>
<br/>
 7. Земляника Хоней имеет ягоды с упругой розовой мякотью, хорошо транспортируется. Плоды этого сорта довольно крупные, весом 20,2–45 г. Форма у них правильная, коническая. Шейка ярко выражена. В стадии физической зрелости поверхность ягод тёмно-красная, блестящая. Мякоть на тон светлее, довольно плотной структуры. Аромат слабо выражен Урожайность — 400–500 г с куста. Срок созревания ранний.<br/>
<br/>
8. Земляника Ева. Ягоды крупного размера, их вес составляет около 35 г. Форма плодов удлиненная, коническая, кожица окрашена в оранжево-красный цвет, поверхность ее глянцевая. Мякоть плотная, сочная, очень вкусная и ароматная, красного оттенка. Вкус очень сладкий, за что этот сорт и ценится садоводами. Особенностью земляники Ева является одномерность ее урожая от первых и до последних ягод.					</div>
<section class=""slider-info"">
</section>
</div>";
